epoch, loss, acc, sen, spec, F1
1,0.7303947380610875,0.41964285714285715,0.52,0.3387096774193548,0.4444444444444445
2,0.7131819639887128,0.48214285714285715,0.6,0.3870967741935484,0.5084745762711865
3,0.6915598341396877,0.5,0.6078431372549019,0.4098360655737705,0.5254237288135594
4,0.6891847167696271,0.5357142857142857,0.7291666666666666,0.390625,0.5737704918032787
5,0.6679501278059823,0.5714285714285714,0.64,0.5161290322580645,0.5714285714285714
6,0.6633660282407489,0.6517857142857143,0.7391304347826086,0.5909090909090909,0.6355140186915887
7,0.6598075713430133,0.5892857142857143,0.68,0.5161290322580645,0.5964912280701754
8,0.638492396899632,0.6339285714285714,0.74,0.5483870967741935,0.6434782608695652
9,0.6541386416980198,0.625,0.7,0.5645161290322581,0.625
10,0.6418736321585519,0.625,0.72,0.5483870967741935,0.631578947368421
11,0.6236473747662136,0.6607142857142857,0.74,0.5967741935483871,0.6607142857142857
12,0.6263642140797206,0.6696428571428571,0.75,0.609375,0.6605504587155964
13,0.6083133816719055,0.6785714285714286,0.7291666666666666,0.640625,0.6603773584905661
14,0.6065132575375694,0.7053571428571429,0.7659574468085106,0.6615384615384615,0.6857142857142856
15,0.6362253427505493,0.6964285714285714,0.7083333333333334,0.6875,0.6666666666666667
16,0.6109494311468942,0.6875,0.7021276595744681,0.676923076923077,0.6534653465346535
17,0.6067725079400199,0.7053571428571429,0.7291666666666666,0.6875,0.6796116504854369
18,0.6017521449497768,0.6428571428571429,0.6808510638297872,0.6153846153846154,0.6153846153846153
19,0.5928026437759399,0.6875,0.723404255319149,0.6615384615384615,0.6601941747572816
20,0.5895531007221767,0.7053571428571429,0.7446808510638298,0.676923076923077,0.6796116504854368
21,0.5718173469815936,0.7410714285714286,0.7346938775510204,0.746031746031746,0.7128712871287128
22,0.5949515359742301,0.7589285714285714,0.7346938775510204,0.7777777777777778,0.7272727272727272
23,0.582139151436942,0.7232142857142857,0.75,0.703125,0.6990291262135923
24,0.5831326033387866,0.7142857142857143,0.7346938775510204,0.6984126984126984,0.6923076923076923
25,0.5694605878421238,0.7321428571428571,0.7551020408163265,0.7142857142857143,0.7115384615384616
26,0.5704972956861768,0.6875,0.6666666666666666,0.703125,0.6464646464646465
27,0.5688519903591701,0.7232142857142857,0.7142857142857143,0.7301587301587301,0.6930693069306932
28,0.5693365122590747,0.7232142857142857,0.7551020408163265,0.6984126984126984,0.7047619047619047
29,0.5543568389756339,0.75,0.723404255319149,0.7692307692307693,0.7083333333333333
30,0.5310120071683612,0.75,0.6875,0.796875,0.702127659574468
31,0.5547084042004177,0.7142857142857143,0.72,0.7096774193548387,0.6923076923076923
32,0.522366247006825,0.8125,0.8222222222222222,0.8059701492537313,0.7789473684210526
33,0.596222745520728,0.6785714285714286,0.6595744680851063,0.6923076923076923,0.6326530612244897
34,0.5478507961545672,0.7410714285714286,0.7446808510638298,0.7384615384615385,0.7070707070707072
35,0.4902885981968471,0.8125,0.8125,0.8125,0.787878787878788
36,0.5277769310133797,0.7410714285714286,0.7346938775510204,0.746031746031746,0.7128712871287128
37,0.5297702465738569,0.7232142857142857,0.7254901960784313,0.7213114754098361,0.7047619047619048
38,0.5547476921762738,0.7142857142857143,0.6666666666666666,0.75,0.6666666666666666
39,0.515017705304282,0.7946428571428571,0.7755102040816326,0.8095238095238095,0.7676767676767676
