epoch, loss, acc, sen, spec, F1
1,0.7023934977395194,0.5,0.6078431372549019,0.4098360655737705,0.5254237288135594
2,0.6897762162344796,0.5714285714285714,0.7346938775510204,0.4444444444444444,0.6
3,0.6869340538978577,0.5535714285714286,0.68,0.45161290322580644,0.576271186440678
4,0.6857661179133824,0.5267857142857143,0.6739130434782609,0.42424242424242425,0.5391304347826086
5,0.6704211575644357,0.5982142857142857,0.68,0.532258064516129,0.6017699115044247
6,0.6715037993022374,0.625,0.6595744680851063,0.6,0.5961538461538461
7,0.6615156275885445,0.6607142857142857,0.7446808510638298,0.6,0.6481481481481481
8,0.674601171697889,0.6339285714285714,0.673469387755102,0.6031746031746031,0.6168224299065421
9,0.657353937625885,0.6696428571428571,0.7291666666666666,0.625,0.6542056074766355
10,0.6677248477935791,0.6071428571428571,0.7,0.532258064516129,0.6140350877192983
11,0.6553399818284171,0.6428571428571429,0.72,0.5806451612903226,0.6428571428571428
12,0.6522144504955837,0.6785714285714286,0.6875,0.671875,0.6470588235294118
13,0.6480628081730434,0.6428571428571429,0.6730769230769231,0.6166666666666667,0.6363636363636364
14,0.6434594563075474,0.6607142857142857,0.7291666666666666,0.609375,0.6481481481481481
15,0.6483404806682042,0.6339285714285714,0.6595744680851063,0.6153846153846154,0.6019417475728156
16,0.6205073424748012,0.75,0.78,0.7258064516129032,0.7358490566037736
17,0.6195784126009259,0.7232142857142857,0.7708333333333334,0.6875,0.7047619047619048
18,0.6269225648471287,0.6964285714285714,0.7021276595744681,0.6923076923076923,0.66
19,0.6253336497715541,0.6607142857142857,0.6808510638297872,0.6461538461538462,0.627450980392157
20,0.6139998776572091,0.6964285714285714,0.72,0.6774193548387096,0.6792452830188679
21,0.6005832808358329,0.7589285714285714,0.78,0.7419354838709677,0.7428571428571428
22,0.6126730867794582,0.6785714285714286,0.7,0.6612903225806451,0.6603773584905661
23,0.5986904672213963,0.7232142857142857,0.7659574468085106,0.6923076923076923,0.6990291262135921
24,0.6060080443109784,0.7232142857142857,0.7142857142857143,0.7301587301587301,0.6930693069306932
25,0.5998415180615017,0.75,0.7755102040816326,0.7301587301587301,0.7307692307692308
26,0.589370744568961,0.7232142857142857,0.7083333333333334,0.734375,0.6868686868686869
27,0.596914563860212,0.6964285714285714,0.7083333333333334,0.6875,0.6666666666666667
28,0.5740154896463666,0.7321428571428571,0.7058823529411765,0.7540983606557377,0.7058823529411765
29,0.5791442734854562,0.7589285714285714,0.7551020408163265,0.7619047619047619,0.7326732673267328
30,0.5712957211903164,0.7410714285714286,0.76,0.7258064516129032,0.7238095238095238
31,0.5635178174291339,0.7232142857142857,0.6808510638297872,0.7538461538461538,0.6736842105263158
32,0.5904407032898494,0.7053571428571429,0.7058823529411765,0.7049180327868853,0.6857142857142857
33,0.5599569593157087,0.75,0.7551020408163265,0.746031746031746,0.7254901960784315
34,0.5339012571743557,0.7857142857142857,0.82,0.7580645161290323,0.7735849056603773
35,0.5544850400515965,0.7857142857142857,0.7843137254901961,0.7868852459016393,0.7692307692307692
36,0.5481842075075422,0.7857142857142857,0.7843137254901961,0.7868852459016393,0.7692307692307692
37,0.551652729511261,0.7321428571428571,0.7450980392156863,0.7213114754098361,0.7169811320754716
38,0.5351731266294207,0.7946428571428571,0.7959183673469388,0.7936507936507936,0.7722772277227722
39,0.5468993527548653,0.7678571428571429,0.7551020408163265,0.7777777777777778,0.74
40,0.5288315032209668,0.7767857142857143,0.8,0.7580645161290323,0.761904761904762
41,0.5397914818355015,0.7857142857142857,0.7843137254901961,0.7868852459016393,0.7692307692307692
42,0.5208902997629983,0.8035714285714286,0.84,0.7741935483870968,0.7924528301886793
43,0.5106225056307656,0.8035714285714286,0.8125,0.796875,0.78
44,0.5040781923702785,0.75,0.7708333333333334,0.734375,0.7254901960784315
45,0.5230720085757119,0.8035714285714286,0.8,0.8064516129032258,0.7843137254901961
46,0.5082279401166099,0.7857142857142857,0.7959183673469388,0.7777777777777778,0.7647058823529412
47,0.5000362694263458,0.7857142857142857,0.8431372549019608,0.7377049180327869,0.7818181818181819
48,0.48995078035763334,0.8214285714285714,0.8695652173913043,0.7878787878787878,0.7999999999999999
49,0.49952392067228046,0.7946428571428571,0.78,0.8064516129032258,0.7722772277227723
50,0.514701634645462,0.7946428571428571,0.8,0.7903225806451613,0.7766990291262137
51,0.47924681646483286,0.7857142857142857,0.7647058823529411,0.8032786885245902,0.7647058823529412
52,0.47081237179892405,0.8125,0.8367346938775511,0.7936507936507936,0.796116504854369
53,0.4686471436704908,0.8125,0.8163265306122449,0.8095238095238095,0.7920792079207921
54,0.48345274158886503,0.8035714285714286,0.7872340425531915,0.8153846153846154,0.7708333333333333
55,0.47066103560583933,0.8482142857142857,0.8541666666666666,0.84375,0.8282828282828283
56,0.46760035838399616,0.8482142857142857,0.8775510204081632,0.8253968253968254,0.8349514563106796
57,0.47832055177007404,0.8214285714285714,0.851063829787234,0.8,0.8
58,0.449193217924663,0.8482142857142857,0.8571428571428571,0.8412698412698413,0.8316831683168318
59,0.4542388234819685,0.8125,0.8125,0.8125,0.787878787878788
60,0.44914497222219196,0.8035714285714286,0.8333333333333334,0.78125,0.7843137254901961
61,0.4494757652282715,0.7946428571428571,0.7916666666666666,0.796875,0.7676767676767677
62,0.4607355977807726,0.7946428571428571,0.8333333333333334,0.765625,0.7766990291262137
63,0.42497286200523376,0.8482142857142857,0.8478260869565217,0.8484848484848485,0.8210526315789473
64,0.4386834757668631,0.8482142857142857,0.84,0.8548387096774194,0.8316831683168315
65,0.4645518319947379,0.8035714285714286,0.7647058823529411,0.8360655737704918,0.7799999999999999
66,0.4201849571296147,0.8660714285714286,0.8125,0.90625,0.8387096774193549
67,0.41765525937080383,0.8482142857142857,0.86,0.8387096774193549,0.8349514563106797
68,0.4032966537134988,0.9017857142857143,0.9,0.9032258064516129,0.8910891089108911
69,0.42866132514817373,0.8482142857142857,0.88,0.8225806451612904,0.8380952380952381
70,0.39423638582229614,0.8660714285714286,0.86,0.8709677419354839,0.8514851485148515
71,0.4153604677745274,0.8571428571428571,0.84,0.8709677419354839,0.8399999999999999
72,0.40227035113743376,0.8839285714285714,0.8979591836734694,0.873015873015873,0.8712871287128713
73,0.40729133571897236,0.8928571428571429,0.8541666666666666,0.921875,0.8723404255319149
74,0.397110070501055,0.8392857142857143,0.82,0.8548387096774194,0.82
75,0.3874250778130123,0.8571428571428571,0.8775510204081632,0.8412698412698413,0.8431372549019608
76,0.39293973573616575,0.8571428571428571,0.8367346938775511,0.873015873015873,0.8367346938775511
77,0.3761247396469116,0.9107142857142857,0.9166666666666666,0.90625,0.8979591836734694
78,0.38180699944496155,0.8660714285714286,0.875,0.859375,0.8484848484848485
79,0.3819392238344465,0.8839285714285714,0.84,0.9193548387096774,0.8659793814432989
80,0.36691168376377653,0.9196428571428571,0.9019607843137255,0.9344262295081968,0.9108910891089109
81,0.3954152592590877,0.8392857142857143,0.8367346938775511,0.8412698412698413,0.8200000000000001
82,0.37171296988214764,0.875,0.8367346938775511,0.9047619047619048,0.8541666666666667
83,0.34096542852265493,0.8660714285714286,0.86,0.8709677419354839,0.8514851485148515
84,0.37042623332568575,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.84
85,0.3784259685448238,0.8660714285714286,0.875,0.859375,0.8484848484848485
86,0.34861046075820923,0.8928571428571429,0.9183673469387755,0.873015873015873,0.8823529411764707
87,0.3503652129854475,0.875,0.875,0.875,0.8571428571428572
88,0.35025307536125183,0.9017857142857143,0.92,0.8870967741935484,0.8932038834951457
89,0.34279911858694895,0.9017857142857143,0.88,0.9193548387096774,0.888888888888889
90,0.3418924169881003,0.8928571428571429,0.8936170212765957,0.8923076923076924,0.875
91,0.3301653563976288,0.9196428571428571,0.9148936170212766,0.9230769230769231,0.9052631578947369
92,0.35862691487584797,0.8660714285714286,0.875,0.859375,0.8484848484848485
93,0.35944672567503794,0.8660714285714286,0.8775510204081632,0.8571428571428571,0.8514851485148514
94,0.3389195586953844,0.8660714285714286,0.8936170212765957,0.8461538461538461,0.8484848484848485
95,0.33375791140965055,0.8660714285714286,0.875,0.859375,0.8484848484848485
96,0.3372894121067865,0.9017857142857143,0.9166666666666666,0.890625,0.888888888888889
97,0.3010435232094356,0.9196428571428571,0.9166666666666666,0.921875,0.9072164948453607
98,0.3288067366395678,0.9196428571428571,0.9361702127659575,0.9076923076923077,0.9072164948453608
99,0.31434008479118347,0.9285714285714286,0.94,0.9193548387096774,0.9215686274509804
100,0.2979518153837749,0.9553571428571429,0.9215686274509803,0.9836065573770492,0.9494949494949494
101,0.33100491549287525,0.875,0.8979591836734694,0.8571428571428571,0.8627450980392157
102,0.28255438378879,0.9732142857142857,0.9583333333333334,0.984375,0.968421052631579
103,0.3397249366555895,0.8839285714285714,0.88,0.8870967741935484,0.8712871287128714
104,0.29302061242716654,0.9107142857142857,0.9148936170212766,0.9076923076923077,0.8958333333333333
105,0.31785109639167786,0.9285714285714286,0.9,0.9516129032258065,0.9183673469387755
106,0.2939069483961378,0.9107142857142857,0.9215686274509803,0.9016393442622951,0.9038461538461539
107,0.27813264301845003,0.9642857142857143,0.9565217391304348,0.9696969696969697,0.9565217391304348
108,0.2730149562869753,0.9285714285714286,0.9166666666666666,0.9375,0.9166666666666666
109,0.2816100823027747,0.9196428571428571,0.9411764705882353,0.9016393442622951,0.9142857142857143
110,0.24869041570595332,0.9642857142857143,0.9583333333333334,0.96875,0.9583333333333334
111,0.30706691316195894,0.9196428571428571,0.8958333333333334,0.9375,0.9052631578947369
112,0.305878609418869,0.9107142857142857,0.9,0.9193548387096774,0.9
113,0.271045446395874,0.9642857142857143,0.9183673469387755,1.0,0.9574468085106383
